Address,Protocol,Bytecode,Reentrancy,Integer,Access_Control,Delegatecall,Unchecked_Call,Timestamp,TOD,DoS,Selfdestruct,Locked_Ether,Ether_Leak,Vulnerable
blast_0x9D020B1697035d9d54f115194c9e04a1e4Eb9aF7,Wormhole,ac481c6981035f69005d565b3661005d5761005b610110565b005b61005b610110565b348015616006007157600080fd5b5061005b610080366004610521565b6101c8565b61009861009336600461053c565b61020e565b6040516100a591906105bf565b60405180910390f35,,,,,,,,,,,,No
blast_0xbebdb6C8ddC678FfA9f8748f85C815C556Dd8ac6,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b36600080376060060080366000845af43d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
bsc_0x13947Bd48b18E53fdAeEe77F3473391aC727C638,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0x58CC3AE5C097b213cE3c81979e1B9f9570746AA5,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0x5a58505a96D1dbf8dF91cB21B54419FC36e93fdE,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0x98f3c9e6E3fAce36bAAd05FE09d375Ef1464288B,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0xB6F6D86a8f9879A9c87f643768d9efc38c1Da6E7,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0xae13d989daC2f0dEbFf460aC112a837C89BAa7cd,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
bsc_0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,Wormhole,eeAPIaccessisnotsupportedforthischain.Pleaseupgradeyourapiplanforfullchaincoverage.https://etherscan.io/a,,,,,,,,,,,,No
celo_0x796Dff6D74F3E27060B71255Fe517BFb23C93eed,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d6000803e8080156100b55760063d6000f35,,,,,,,,,,,,No
celo_0xA6A377d75ca5c9052c9a77ED1e865Cc25Bd97bf3,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af460063d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
celo_0xa321448d90d4e5b0A732867c18eA198e75CAC48E,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b3660008037600080366000845af43d6000803e8080156100b5573d6000f360065,,,,,,,,,,,,No
celo_0xe6Ea5087c6860B94Cf098a403506262D8F28cF05,Wormhole,70f5efe81061c698485f680080fd5b346100ee5760003660031901126100ee576040516040810181811067ffffffffffffffff8211176100d857604052600e81526d3078656375746f722d302e452e3160901b602082015260405190602082528181519182602083015260005b8381106100c05750508160006040809484010152601f80199101168101030190f35b6020828201810151604087840101528593500161009e565b634e487b7160e01b600052604160045260246000fd5b600080fd5b60c03660031901126100ee57600435616006ffff81168091036100ee576043356001600160a01b038116908190036100ee5760643567ffffffffffffffff81116100ee5761014490369060040161033c565b91909260843567ffffffffffffffff81116100ee5761016690369060040161033c565b946,,,,,,,,,,,MAIAN,Yes
ethereum_0x1462800febd49232798132e8c8b721aa86c4c209,Wormhole,ae19698795f886b78d05aa9146101355780639f2c3a1414610155578063a548ee6414610168578063ac91afd51461019b578063c3f909d4146101a4578063f00aa995146101ac57600080fd5b806301f6b5a2146100ae5780631d776323146100d95780633e28ea8a146100ee578063555ff2881461016006005780635ac1b08b14610115575b600080fd5b6100c16100bc36600461174a565b6101d0565b60405161ffff90911681526020015b60405180910390f35,Securify,,Securify,,Securify,,Securify,Mythril,,,,Yes
ethereum_0x23Fea5514DFC9821479fBE18BA1D7e1A61f6FfCf,Wormhole,b081518092878686019101610aee575b810103604d810185520183610a58565b6101c7604051928284938452830190610b115660065b0390f35,,,,,,,,,,,,No
ethereum_0x3ee18B2214AFF97000D974cf647E7C347E8fa585,Wormhole,a13ba1a3210667c828492db98dca3e2076cc3735a920a3ca505d382bbc546001600160a01b031690575b905090565b36600080376000803660600600845af43d6000803e8080156100b5573d6000f35,,,,,,,,,,,,No
